X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-9319667.76921286,5865692.7163159,Sault Ste Marie Blind River District,2024,Brook Trout,Hoath Lake,lac Hoath,,17-2910-51571,MCMAHON,Yearlings,200,46.53,-83.72,10531
-9369761.54006984,5888375.03991218,Sault Ste Marie Blind River District,2024,Brook Trout,Kaufman Lake,lac Kaufman,,16-7159-51722,JARVIS,Adult,750,46.67,-84.17,10532
-9294064.28633041,5927396.1345161,Sault Ste Marie Blind River District,2024,Brook Trout,Laurence Lake,lac Laurence,,17-3097-51982,REILLY,Yearlings,200,46.91,-83.49,10533
-9282932.33725108,5932286.0383687,Sault Ste Marie Blind River District,2024,Brook Trout,Lelonde Lake,lac Lelonde,,17-3180-52011,RENWICK,Yearlings,800,46.94,-83.39,10534
-9199442.71915613,5870548.28385296,Sault Ste Marie Blind River District,2024,Brook Trout,Lolligag Lake,lac Lolligag,,17-3739-51578,HEMBRUFF,Yearlings,250,46.56,-82.64,10535
-9374214.31970157,5958411.9199898,Sault Ste Marie Blind River District,2024,Brook Trout,Meenach Lake,lac Meenach,,16-7110-52202,DAVIEAUX,Yearlings,2300,47.1,-84.21,10536
-9345271.25209532,5896490.10379517,Sault Ste Marie Blind River District,2024,Brook Trout,Metivier Lake,lac Metivier,,17-2745-51787,WHITMAN,Yearlings,700,46.72,-83.95,10537
-9262894.82890829,5862457.16109439,Sault Ste Marie Blind River District,2024,Brook Trout,Murray Lake,lac Murray,,17-3300-51536,GRASETT,Yearlings,225,46.51,-83.21,10538
-9227272.59185445,5894866.48976696,Sault Ste Marie Blind River District,2024,Brook Trout,Otter Lake,lac Otter,,17-3552-51748,POULIN,Yearlings,1200,46.71,-82.89,10539
-9365308.76043811,5891620.16390951,Sault Ste Marie Blind River District,2024,Brook Trout,Phelbin Lake,lac Phelbin,,16-7191-51747,JARVIS,Yearlings,500,46.69,-84.13,10540
-9379780.29424123,5912742.82280624,Sault Ste Marie Blind River District,2024,Brook Trout,Pickard Lake,lac Pickard,,16-7082-51888,TUPPER,Yearlings,1000,46.82,-84.26,10541
-9251762.87982897,5899738.23485539,Sault Ste Marie Blind River District,2024,Brook Trout,Pointer Lake,lac Pointer,,17-3383-51775,SIMONS,Yearlings,475,46.74,-83.11,10542
-9336365.69283186,5945339.1926935,Sault Ste Marie Blind River District,2024,Brook Trout,Private Lake,lac Private,,17-2821-52108,LUNKIE,Yearlings,850,47.02,-83.87,10543
-9375327.5146095,5961683.16996533,Sault Ste Marie Blind River District,2024,Brook Trout,Quintet Lakes,lacs Quintet,,16-7098-52235,OLSEN,Yearlings,2500,47.12,-84.22,10544
-9228385.78676238,5880267.4796303,Sault Ste Marie Blind River District,2024,Brook Trout,Reception Lake,lac Réception,,17-3545-51641,POULIN,Yearlings,250,46.62,-82.9,10545
-9368648.3451619,5888375.03991218,Sault Ste. Marie District,2020,Brook Trout,,,Jarvis Lake 9 (Unofficial Name),16-7172-51727,JARVIS,Yearlings,500,46.67,-84.16,10546
-9320780.9641208,5865692.7163159,Sault Ste. Marie District,2015,Brook Trout,Grant Lake,lac Grant,,17-2907-51568,MCMAHON,Yearlings,400,46.53,-83.73,10547
-9295177.48123834,5924137.71901891,Sault Ste. Marie District,2018,Brook Trout,Franks Lake,lac Franks,,17-3091-51969,REILLY,Yearlings,300,46.89,-83.5,10548
-9314101.7946732,5872167.40292307,Sault Ste. Marie District,2017,Brook Trout,Snare Lake,lac Snare,,17-2947-51611,MORIN,Yearlings,700,46.57,-83.67,10549
-8609449.41795178,5574415.62665529,Peterborough Bancroft District,2024,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,960,44.7,-77.34,10550
-9317441.379397,5902987.570995,Sault Ste. Marie District,2016,Lake Trout,Garden Lake,lac Garden,,17-2933-51822,HURLBURT,Yearlings,600,46.76,-83.7,10551
-9280705.94743522,5839841.53364231,Sault Ste Marie Blind River District,2024,Brook Trout,Rock Lake,lac Rock,,17-3174-51382,WELLS,Yearlings,225,46.37,-83.37,10552
-9265121.21872416,5901362.75220964,Sault Ste Marie Blind River District,2024,Brook Trout,Seymour Lake,lac Seymour,,17-3298-51798,RIOUX,Yearlings,1575,46.75,-83.23,10553
-9182744.79553714,5844682.85105605,Sault Ste Marie Blind River District,2024,Brook Trout,Tees Lake,lac Tees,,17-3853-51394,JOUBIN,Yearlings,400,46.4,-82.49,10554
-9338592.08264772,5855989.62046032,Sault Ste Marie Blind River District,2024,Brook Trout,Tower Lake,lac Tower,,17-2779-51502,ABERDEEN ADDITIONAL,Adult,250,46.47,-83.89,10555
-9231725.37148618,5875406.53685592,Sault Ste Marie Blind River District,2024,Brook Trout,Triangle Lake,lac Triangle,,17-3506-51623,NICHOLAS,Yearlings,250,46.59,-82.93,10556
-9364195.56553017,5891620.16390951,Sault Ste Marie Blind River District,2024,Brook Trout,White Birch Lake,lac White Birch,,16-7196-51746,JARVIS,Yearlings,400,46.69,-84.12,10557
-9344158.05718738,5904612.69137287,Sault Ste Marie Blind River District,2024,Lake Trout,Devil's Lake,lac Devil's,Devils Lake (Unofficial Name),17-2752-51845,WHITMAN,Yearlings,675,46.77,-83.94,10558
-9328573.32847632,5865692.7163159,Sault Ste Marie Blind River District,2024,Lake Trout,McMahon Lake,lac McMahon,,17-2851-51570,MCMAHON,Yearlings,900,46.53,-83.8,10559
-9209461.47332752,5888375.03991218,Sault Ste Marie Blind River District,2024,Lake Trout,Mount Lake,lac Mount,,17-3674-51703,SAGARD,Yearlings,905,46.67,-82.73,10560
-9209461.47332752,5888375.03991218,Sault Ste Marie Blind River District,2024,Lake Trout,Mount Lake,lac Mount,,17-3674-51703,SAGARD,Yearlings,225,46.67,-82.73,10561
-9193876.74461646,5831778.57673798,Sault Ste Marie Blind River District,2024,Lake Trout,Trout Lake,lac Trout,,17-3776-51312,ESTEN,Adult,162,46.32,-82.59,10562
-9378667.0993333,5888375.03991218,Sault Ste Marie Blind River District,2024,Lake Trout,Upper Island Lake,lac Upper Island,,16-7101-51724,AWERES,Yearlings,675,46.67,-84.25,10563
-9338592.08264772,5906238.11350475,Sault Ste Marie Blind River District,2024,Rainbow Trout,,,Deer Lake (Unofficial Name),17-2794-51854,DAUMONT,Yearlings,700,46.78,-83.89,10564
-9380893.48914916,5873786.82053757,Sault Ste Marie Blind River District,2024,Rainbow Trout,,,Kinsman Pond (Unofficial Name),16-7087-51630,TARENTORUS,Yearlings,269,46.58,-84.27,10565
-9200555.91406406,5843068.78294517,Sault Ste Marie Blind River District,2024,Rainbow Trout,Horne Lake,lac Horne,,17-3731-51377,GUNTERMAN,Yearlings,800,46.39,-82.65,10566
-9240630.93074964,5807633.81667297,Sault Ste Marie Blind River District,2024,Rainbow Trout,Mississagi River,rivière Mississagi,,17-3443-51143,GRASETT,Yearlings,2000,46.17,-83.01,10567
-9240630.93074964,5807633.81667297,Sault Ste Marie Blind River District,2024,Rainbow Trout,Mississagi River,rivière Mississagi,,17-3443-51143,GRASETT,Yearlings,2000,46.17,-83.01,10568
-9210574.66823545,5877026.55203768,Sault Ste Marie Blind River District,2024,Splake,,,Ellisam Lake (Unofficial Name),17-3667-51620,RAIMBAULT,Yearlings,500,46.6,-82.74,10569
-9198329.5242482,5855989.62046032,Sault Ste Marie Blind River District,2024,Splake,Cinder Lake,lac Cinder,,17-3745-51480,BOUCK,Yearlings,500,46.47,-82.63,10570
-9284045.53215902,5865692.7163159,Sault Ste Marie Blind River District,2024,Splake,Damn Lake,lac Damn,,17-3153-51566,CASSON,Yearlings,750,46.53,-83.4,10571
-9333026.10810806,5862457.16109439,Sault Ste Marie Blind River District,2024,Splake,Hart Lake,lac Hart,,17-2817-51552,ABERDEEN ADDITIONAL,Yearlings,1200,46.51,-83.84,10572
-9333026.10810806,5862457.16109439,Sault Ste Marie Blind River District,2024,Splake,Hart Lake,lac Hart,,17-2817-51552,ABERDEEN ADDITIONAL,Yearlings,400,46.51,-83.84,10573
-9216140.64277512,5822112.7482758,Sault Ste Marie Blind River District,2024,Splake,McFadden Lake,lac McFadden,,17-3613-51250,LONG,Yearlings,1000,46.26,-82.79,10574
-9205008.69369579,5868929.46316788,Sault Ste Marie Blind River District,2024,Splake,Ompa Lake,lac Ompa,,17-3697-51565,HEMBRUFF,Yearlings,1200,46.55,-82.69,10575
-9338592.08264772,5899738.23485539,Sault Ste Marie Blind River District,2024,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,1000,46.74,-83.89,10576
-9338592.08264772,5899738.23485539,Sault Ste Marie Blind River District,2024,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,350,46.74,-83.89,10577
-9410949.75166335,5958411.9199898,Sault Ste Marie Blind River District,2024,Splake,Pipe Lake,lac Pipe,,16-6861-52192,NICOLET,Yearlings,1500,47.1,-84.54,10578
-9338592.08264772,5855989.62046032,Sault Ste Marie Blind River District,2024,Splake,Tower Lake,lac Tower,,17-2779-51502,ABERDEEN ADDITIONAL,Yearlings,250,46.47,-83.89,10579
-9343044.86227945,5817283.80047497,Sault Ste Marie Blind River District,2024,Splake,Twin Lakes,lacs Twin,,17-2738-51238,,Yearlings,1000,46.23,-83.93,10580
-9226159.39694651,5865692.7163159,Sault Ste Marie Blind River District,2024,Splake,Upper Mace Lake,lac Upper Mace,,17-3555-51552,NICHOLAS,Yearlings,1810,46.53,-82.88,10581
-9226159.39694651,5865692.7163159,Sault Ste Marie Blind River District,2024,Splake,Upper Mace Lake,lac Upper Mace,,17-3555-51552,NICHOLAS,Yearlings,2190,46.53,-82.88,10582
-9336365.69283186,5906238.11350475,Sault Ste Marie Blind River District,2024,Splake,Vixen Lake,lac Vixen,,17-2803-51854,DAUMONT,Yearlings,500,46.78,-83.87,10583
-9336365.69283186,5906238.11350475,Sault Ste Marie Blind River District,2024,Splake,Vixen Lake,lac Vixen,,17-2803-51854,DAUMONT,Yearlings,2500,46.78,-83.87,10584
-9333026.10810806,5862457.16109439,Sault Ste Marie Blind River District,2025,Splake,Hart Lake,lac Hart,,17-2817-51552,ABERDEEN ADDITIONAL,Yearlings,400,46.51,-83.84,10585
-9338592.08264772,5899738.23485539,Sault Ste Marie Blind River District,2025,Splake,Paquette Lake,lac Paquette,,17-2793-51810,WHITMAN,Yearlings,350,46.74,-83.89,10586
-9338592.08264772,5855989.62046032,Sault Ste Marie Blind River District,2025,Splake,Tower Lake,lac Tower,,17-2779-51502,ABERDEEN ADDITIONAL,Yearlings,250,46.47,-83.89,10587
-9336365.69283186,5906238.11350475,Sault Ste Marie Blind River District,2025,Splake,Vixen Lake,lac Vixen,,17-2803-51854,DAUMONT,Yearlings,500,46.78,-83.87,10588
-9328573.32847632,5896490.10379517,Sault Ste. Marie District,2015,Brook Trout,,,Strums Lake (Unofficial Name),17-2860-51782,CURTIS,Yearlings,450,46.72,-83.8,10589
-9292951.09142248,5870548.28385296,Sault Ste. Marie District,2015,Brook Trout,,,Otter Lake 34 (Unofficial Name),17-3093-51596,OTTER,Yearlings,300,46.56,-83.48,10590
-9203895.49878786,5859222.79623232,Sault Ste. Marie District,2015,Brook Trout,,,Link Lake (Unofficial Name),17-3707-51503,BOUCK,Yearlings,250,46.49,-82.68,10591
-9296290.67614628,5870548.28385296,Sault Ste. Marie District,2015,Brook Trout,,,Pete's Lake (Unofficial Name),17-3074-51603,OTTER,Yearlings,250,46.56,-83.51,10592
-9230612.17657825,5911116.19204111,Sault Ste. Marie District,2015,Brook Trout,,,Long Lake (Unofficial Name),17-3541-52050,WISEMAN,Yearlings,400,46.81,-82.92,10593
-9243970.51547344,5885131.11649027,Sault Ste. Marie District,2015,Brook Trout,,,Davis 2 Lake (LeCaron Lake 20) (Unofficial Name),17-3434-51683,LECARON,Yearlings,100,46.65,-83.04,10594
-9202782.30387993,5875406.53685592,Sault Ste. Marie District,2015,Brook Trout,Helenbar Lake,lac Helenbar,,17-3718-51611,HEMBRUFF,Yearlings,1000,46.59,-82.67,10595
-9319667.76921286,5865692.7163159,Sault Ste. Marie District,2015,Brook Trout,Hoath Lake,lac Hoath,,17-2910-51571,MCMAHON,Yearlings,200,46.53,-83.72,10596
-9299630.26087007,5945339.1926935,Sault Ste. Marie District,2018,Brook Trout,Friendly Lake,lac Friendly,,17-3069-52112,MCILVEEN,Yearlings,1500,47.02,-83.54,10597
-9324120.54884459,5868929.46316788,Sault Ste. Marie District,2015,Brook Trout,Hugli Lake,lac Hugli,,17-2878-51588,MCMAHON,Yearlings,300,46.55,-83.76,10598
-9198329.5242482,5870548.28385296,Sault Ste. Marie District,2018,Brook Trout,Gashen Lake,lac Gashen,,17-3746-51580,HEMBRUFF,Yearlings,625,46.56,-82.63,10599
-9286271.92197488,5875406.53685592,Sault Ste. Marie District,2015,Brook Trout,Jimmy Lake,lac Jimmy,,17-3144-51627,CASSON,Yearlings,150,46.59,-83.42,10600
-9320780.9641208,5865692.7163159,Sault Ste. Marie District,2018,Brook Trout,Grant Lake,lac Grant,,17-2907-51568,MCMAHON,Yearlings,400,46.53,-83.73,10601
-9292951.09142248,5925766.77483578,Sault Ste. Marie District,2015,Brook Trout,Jones Lake,lac Jones,,17-3108-51968,REILLY,Yearlings,300,46.9,-83.48,10602
-9310762.2099494,5945339.1926935,Sault Ste. Marie District,2018,Brook Trout,Gravel Lake,lac Gravel,,17-2999-52102,PINE,Yearlings,1000,47.02,-83.64,10603
-9369761.54006984,5888375.03991218,Sault Ste. Marie District,2015,Brook Trout,Kaufman Lake,lac Kaufman,,16-7159-51722,JARVIS,Yearlings,1000,46.67,-84.17,10604
-9272913.58307969,5935547.49657956,Sault Ste. Marie District,2018,Brook Trout,Heal Lake,lac Heal,,17-3245-52040,ROLLINS,Yearlings,500,46.96,-83.3,10605
-9199442.71915613,5870548.28385296,Sault Ste. Marie District,2015,Brook Trout,Lolligag Lake,lac Lolligag,,17-3739-51578,HEMBRUFF,Yearlings,250,46.56,-82.64,10606
-9319667.76921286,5865692.7163159,Sault Ste. Marie District,2018,Brook Trout,Hoath Lake,lac Hoath,,17-2910-51571,MCMAHON,Yearlings,200,46.53,-83.72,10607
-9374214.31970157,5958411.9199898,Sault Ste. Marie District,2015,Brook Trout,Meenach Lake,lac Meenach,,16-7110-52202,DAVIEAUX,Yearlings,2000,47.1,-84.21,10608
-9412062.94657128,5968229.36094884,Sault Ste. Marie District,2018,Brook Trout,Huff Lake,lac Huff,,16-6849-52266,SMILSKY,Yearlings,3000,47.16,-84.55,10609
-9330799.71829219,5955141.89859458,Sault Ste. Marie District,2020,Brook Trout,,,Gaudry Lake 21 (Moon Lake) (Unofficial Name),17-2853-52180,GAUDRY,Yearlings,500,47.08,-83.82,10610
-9345271.25209532,5896490.10379517,Sault Ste. Marie District,2015,Brook Trout,Metivier Lake,lac Metivier,,17-2745-51787,WHITMAN,Yearlings,400,46.72,-83.95,10611
-8733014.05273231,5485582.07211476,Peterborough District,2021,Brook Trout,,,Millbrook Pond 2 Prov Fishing and Rec (Unofficial Name),17-7034-48894,CAVAN,Yearlings,750,44.13,-78.45,10612
-9369761.54006984,5888375.03991218,Sault Ste. Marie District,2018,Brook Trout,Kaufman Lake,lac Kaufman,,16-7159-51722,JARVIS,Yearlings,1200,46.67,-84.17,10613
-8518167.43550129,5552516.4369708,Peterborough District,2021,Brook Trout,Clearwater Lake,lac Clearwater,,18-3788-49352,BEDFORD,Yearlings,300,44.56,-76.52,10614
-9294064.28633041,5927396.1345161,Sault Ste. Marie District,2018,Brook Trout,Laurence Lake,lac Laurence,,17-3097-51982,REILLY,Yearlings,200,46.91,-83.49,10615
-8517054.24059336,5552516.4369708,Peterborough District,2021,Brook Trout,Moulton Lake,lac Moulton,,18-3796-49358,BEDFORD,Yearlings,500,44.56,-76.51,10616
-9282932.33725108,5932286.0383687,Sault Ste. Marie District,2018,Brook Trout,Lelonde Lake,lac Lelonde,,17-3180-52011,RENWICK,Yearlings,322,46.94,-83.39,10617
-8515941.04568543,5557204.67671558,Peterborough District,2021,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,800,44.59,-76.5,10618
-9276253.16780349,5883509.60459411,Sault Ste. Marie District,2018,Brook Trout,Little Lafoe Lake,petit lac Lafoe,,17-3201-51669,DAGLE,Yearlings,1100,46.64,-83.33,10619
-8515941.04568543,5552516.4369708,Peterborough District,2021,Brook Trout,Tetsmine Lake,lac Tetsmine,,18-3806-49359,BEDFORD,Yearlings,750,44.56,-76.5,10620
-9199442.71915613,5870548.28385296,Sault Ste. Marie District,2018,Brook Trout,Lolligag Lake,lac Lolligag,,17-3739-51578,HEMBRUFF,Yearlings,250,46.56,-82.64,10621
-8505922.29151403,5533787.60747191,Peterborough District,2021,Lake Trout,Loughborough Lake,lac Loughborough,,18-3873-49226,PITTSBURG,Yearlings,9000,44.44,-76.41,10622
-9267347.60854002,5919252.37312043,Sault Ste. Marie District,2018,Brook Trout,McClung Lake,lac McClung,,17-3272-51926,VILLENEUVE,Yearlings,800,46.86,-83.25,10623
-8505922.29151403,5533787.60747191,Peterborough District,2021,Lake Trout,Loughborough Lake,lac Loughborough,,18-3873-49226,PITTSBURG,Yearlings,6000,44.44,-76.41,10624
-9235064.95620997,5902987.570995,Sault Ste. Marie District,2018,Brook Trout,McDouall Lake,lac McDouall,McDouall Lake (Slievert Lake 35) (Unofficial Name),17-3501-51803,SLIEVERT,Yearlings,400,46.76,-82.96,10625
-8562695.2318186,5566588.42148956,Peterborough District,2021,Rainbow Trout,Small Clear Lake,petit lac Clear,,18-3474-49461,KENNEBEC,Yearlings,2000,44.65,-76.92,10626
-9374214.31970157,5958411.9199898,Sault Ste. Marie District,2018,Brook Trout,Meenach Lake,lac Meenach,,16-7110-52202,DAVIEAUX,Yearlings,3000,47.1,-84.21,10627
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 1 Prov Fishing and Rec (Unofficial Name),17-7034-48895,CAVAN,Yearlings,750,44.13,-78.45,10628
-9345271.25209532,5896490.10379517,Sault Ste. Marie District,2018,Brook Trout,Metivier Lake,lac Metivier,,17-2745-51787,WHITMAN,Yearlings,700,46.72,-83.95,10629
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 2 Prov Fishing and Rec (Unofficial Name),17-7034-48894,CAVAN,Yearlings,750,44.13,-78.45,10630
-9208348.27841959,5841455.01052641,Sault Ste. Marie District,2018,Brook Trout,Mink Lake,lac Mink,,17-3673-51376,BOLGER,Yearlings,750,46.38,-82.72,10631
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 2 Prov Fishing and Rec (Unofficial Name),17-7034-48894,CAVAN,Yearlings,502,44.13,-78.45,10632
-9262894.82890829,5862457.16109439,Sault Ste. Marie District,2018,Brook Trout,Murray Lake,lac Murray,,17-3300-51536,GRASETT,Yearlings,350,46.51,-83.21,10633
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 1 Prov Fishing and Rec (Unofficial Name),17-7034-48895,CAVAN,Yearlings,502,44.13,-78.45,10634
-9227272.59185445,5894866.48976696,Sault Ste. Marie District,2018,Brook Trout,Otter Lake,lac Otter,,17-3552-51748,POULIN,Yearlings,500,46.71,-82.89,10635
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 1 Prov Fishing and Rec (Unofficial Name),17-7034-48895,CAVAN,Yearlings,1002,44.13,-78.45,10636
-9365308.76043811,5891620.16390951,Sault Ste. Marie District,2018,Brook Trout,Phelbin Lake,lac Phelbin,,16-7191-51747,JARVIS,Yearlings,500,46.69,-84.13,10637
-8733014.05273231,5485582.07211476,Peterborough District,2022,Brook Trout,,,Millbrook Pond 2 Prov Fishing and Rec (Unofficial Name),17-7034-48894,CAVAN,Yearlings,1002,44.13,-78.45,10638
-9237291.34602584,5873786.82053757,Sault Ste. Marie District,2017,Brook Trout,Speckle Lake,lac Speckle,,17-3480-51606,ALBANEL,Yearlings,300,46.58,-82.98,10639
-8697391.81567846,5705348.64870485,Peterborough Bancroft District,2024,Splake,Greengrass Lake,lac Greengrass,,17-7237-50466,AIRY,Yearlings,280,45.53,-78.13,10640
-9367535.15025397,5889997.45175866,Sault Ste. Marie District,2016,Lake Trout,Jarvis Lake,lac Jarvis,,16-7175-51737,JARVIS,Yearlings,150,46.68,-84.15,10641
-9379780.29424123,5912742.82280624,Sault Ste. Marie District,2018,Brook Trout,Pickard Lake,lac Pickard,,16-7082-51888,TUPPER,Yearlings,1000,46.82,-84.26,10642
-8518167.43550129,5552516.4369708,Peterborough District,2022,Brook Trout,Clearwater Lake,lac Clearwater,,18-3788-49352,BEDFORD,Yearlings,300,44.56,-76.52,10643
-9251762.87982897,5899738.23485539,Sault Ste. Marie District,2018,Brook Trout,Pointer Lake,lac Pointer,,17-3383-51775,SIMONS,Yearlings,550,46.74,-83.11,10644
-8517054.24059336,5552516.4369708,Peterborough District,2022,Brook Trout,Moulton Lake,lac Moulton,,18-3796-49358,BEDFORD,Yearlings,500,44.56,-76.51,10645
-9336365.69283186,5945339.1926935,Sault Ste. Marie District,2018,Brook Trout,Private Lake,lac Private,,17-2821-52108,LUNKIE,Yearlings,850,47.02,-83.87,10646
-8515941.04568543,5557204.67671558,Peterborough District,2022,Brook Trout,Paddys Lake,lac Paddys,,18-3801-49387,BEDFORD,Yearlings,800,44.59,-76.5,10647
-9375327.5146095,5961683.16996533,Sault Ste. Marie District,2018,Brook Trout,Quintet Lakes,lacs Quintet,,16-7098-52235,OLSEN,Yearlings,3500,47.12,-84.22,10648
-8515941.04568543,5552516.4369708,Peterborough District,2022,Brook Trout,Tetsmine Lake,lac Tetsmine,,18-3806-49359,BEDFORD,Yearlings,750,44.56,-76.5,10649
-9228385.78676238,5880267.4796303,Sault Ste. Marie District,2018,Brook Trout,Reception Lake,lac Réception,,17-3545-51641,POULIN,Yearlings,300,46.62,-82.9,10650
-8559355.6470948,5590090.34152731,Peterborough District,2022,Lake Trout,Hungry Lake,lac Hungry,,18-3503-49630,OLDEN,Yearlings,4959,44.8,-76.89,10651
-9206121.88860372,5899738.23485539,Sault Ste. Marie District,2018,Brook Trout,Red Lake,lac Red,,17-3695-51781,VANCE,Yearlings,500,46.74,-82.7,10652
-8505922.29151403,5533787.60747191,Peterborough District,2022,Lake Trout,Loughborough Lake,lac Loughborough,,18-3873-49226,PITTSBURG,Yearlings,15000,44.44,-76.41,10653
-9341931.66737152,5859222.79623232,Sault Ste. Marie District,2016,Lake Trout,Lonely Lake,lac Lonely,,17-2758-51519,MEREDITH,Yearlings,1565,46.49,-83.92,10654
